doc_id,title,path,published,summary,matched_query,xml_link,status,http_code,file
uksi_1999_1018,The Home Energy Efficiency Scheme (Amendment) (Scotland) Regulations 1999,uksi/1999/1018,1999-03-25T00:00:00+01:00,"The Home Energy Efficiency Scheme Regulations 1997 provide for the making of grants for the improvement of energy efficiency in dwellings occupied by persons on low income or elderly persons. These Regulations amend those 1997 Regulations as regards Scotland only. They allow a works application for a grant to be approved for more than one of the purposes specified in regulation 5(1) of the 1997 Regulations, alter the maximum amount payable as grant in respect of a works application, and change the nature of the statement which must be made in grant applications about previous grants paid or applied for relative to the dwelling in question.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/1999/1018/made/data.xml,success,200,corpus_raw\uksi_1999_1018.xml
nisi_1999_659,The Energy Efficiency (Northern Ireland) Order 1999,nisi/1999/659,1999-03-10T00:00:00+01:00,This Order confers power—,uksi:energy efficiency,http://www.legislation.gov.uk/nisi/1999/659/2006-01-01/data.xml,success,200,corpus_raw\nisi_1999_659.xml
uksi_1997_1941,The Energy Efficiency (Refrigerators and Freezers) Regulations 1997,uksi/1997/1941,1997-08-02T00:00:00+01:00,"These Regulations implement European Parliament and Council Directive 96/57/EC on energy efficiency requirements for the household electric refrigerators, freezers and their combinations defined in regulation 3. The Directive specifies minimum standards of energy efficiency (in terms of electricity consumption) which are to be met by such appliances which are placed on the Community market.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/1997/1941/made/data.xml,success,200,corpus_raw\uksi_1997_1941.xml
uksi_1997_790,The Home Energy Efficiency Scheme Regulations 1997,uksi/1997/790,1997-03-11T00:00:00+01:00,"These Regulations provide for the making of grants for the improvement of energy efficiency in dwellings occupied by persons on low income or elderly persons; for the appointment of area agencies to administer the making of grants; and for the appointment of registered installers capable of carrying out the works for which grants may be made. The Regulations revoke and re-enact the Home Energy Efficiency Grants Regulations 1992 (S.I. 1992/483, as amended) with further amendments, among which are the following:—",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/1997/790/made/data.xml,success,200,corpus_raw\uksi_1997_790.xml
nisi_1996_2879,The Domestic Energy Efficiency Schemes (Northern Ireland) Order 1996,nisi/1996/2879,1996-11-19T00:00:00+01:00,"This Order is made only for purposes corresponding to those of section 142 of the Housing Grants, Construction and Regeneration Act 1996.",uksi:energy efficiency,http://www.legislation.gov.uk/nisi/1996/2879/2006-01-01/data.xml,success,200,corpus_raw\nisi_1996_2879.xml
uksi_1996_587,The Home Energy Efficiency Grants (Amendment) Regulations 1996,uksi/1996/587,1996-03-06T00:00:00+01:00,,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/1996/587/made/data.xml,success,200,corpus_raw\uksi_1996_587.xml
uksi_1995_49,The Home Energy Efficiency Grants (Amendment) Regulations 1995,uksi/1995/49,1995-01-12T00:00:00+01:00,"These Regulations amend the Home Energy Efficiency Grants Regulations 1992, which provide for grants to improve energy efficiency in dwellings and certain buildings in multiple occupation, and for agencies to administer the making of grants.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/1995/49/made/data.xml,success,200,corpus_raw\uksi_1995_49.xml
uksi_1994_637,The Home Energy Efficiency Grants (Amendment) Regulations 1994,uksi/1994/637,1994-03-08T00:00:00+01:00,"These Regulations amend the Home Energy Efficiency Grants Regulations 1992 (“the principal Regulations”) which provide for the making of grants for the improvement of energy efficiency in dwellings and certain buildings in multiple occupation, and for the administration of the making of grants by administering agencies.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/1994/637/made/data.xml,success,200,corpus_raw\uksi_1994_637.xml
uksi_1993_2799,The Home Energy Efficiency Grants (Amendment) Regulations 1993,uksi/1993/2799,1993-11-11T00:00:00+01:00,"These Regulations amend the Home Energy Efficiency Grants Regulations 1992, which provide in particular for the making of grants for the improvement of energy efficiency in dwellings occupied by persons of low income. These Regulations substitute a new regulation 9 (calculation of the size of grant). The maximum amounts of the grants payable in respect of works at such dwellings are increased. Contributions from applicants for grants are no longer specified. The former regulation 9 continues to govern cases where grant was applied for before 9th December 1993.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/1993/2799/made/data.xml,success,200,corpus_raw\uksi_1993_2799.xml
uksi_1992_483,The Home Energy Efficiency Grants Regulations 1992,uksi/1992/483,1992-03-04T00:00:00+01:00,These Regulations provide for the making of grants for the improvement of energy efficiency in dwellings occupied by persons on low income and certain buildings in multiple occupation; for the appointment of administering agencies to administer the making of grants; and for the registration of network installers capable of carrying out the work for which grants may be made.,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/1992/483/made/data.xml,success,200,corpus_raw\uksi_1992_483.xml
uksi_1990_1791,The Home Energy Efficiency Grants Regulations 1990,uksi/1990/1791,1990-08-16T00:00:00+01:00,These Regulations provide for the making of grants for the improvement of energy efficiency in dwellings occupied by persons on low income and in the communal areas of buildings occupied by such persons; for the appointment of administering agencies to administer the making of grants; and for the registration of network installers capable of carrying out the work for which grants may be made.,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/1990/1791/made/data.xml,success,200,corpus_raw\uksi_1990_1791.xml
uksi_2026_380,The Renewables Obligation (Amendment) Order 2026,uksi/2026/380,2026-03-27T15:50:42.104614+01:00,This Order amends the Renewables Obligation Order 2015 (S.I. 2015/1947) (the “2015 Order”).,uksi:renewable,http://www.legislation.gov.uk/uksi/2026/380/made/data.xml,success,200,corpus_raw\uksi_2026_380.xml
uksi_2026_240,The Non-Domestic Rating (Renewable Energy Projects) (Amendment) Regulations 2026,uksi/2026/240,2026-03-10T04:04:37.369391+01:00,These Regulations make amendments to the Non-Domestic Rating (Renewable Energy Projects) Regulations 2013 (S.I. 2013/108) (“the 2013 Regulations”).,uksi:renewable,http://www.legislation.gov.uk/uksi/2026/240/made/data.xml,success,200,corpus_raw\uksi_2026_240.xml
uksi_2026_89,The Forestry Act 1967 (Consent to Renewable Electricity Development) (England) Regulations 2026,uksi/2026/89,2026-02-03T17:40:40.284696+01:00,These Regulations require the Forestry Commissioners to obtain the consent of the Secretary of State before they exercise the power in section 3A of the Forestry Act 1967 (c. 10) to enable the construction of renewable electricity development upon forestry land in England.,uksi:renewable,http://www.legislation.gov.uk/uksi/2026/89/made/data.xml,success,200,corpus_raw\uksi_2026_89.xml
uksi_2025_1372,The Helios Renewable Energy Project Order 2025,uksi/2025/1372,2026-01-02T15:52:40.540046+01:00,"This Order grants development consent for, and authorises the construction, operation and maintenance of a solar generating station and battery energy storage facility on land within the Order limits together with associated development. This Order imposes requirements in connection with the development and authorises the compulsory acquisition of rights in land and the right to use land and to override easements and other rights.",uksi:renewable,http://www.legislation.gov.uk/uksi/2025/1372/made/data.xml,success,200,corpus_raw\uksi_2025_1372.xml
uksi_2024_1187,The Renewable Transport Fuel Obligations (Sustainable Aviation Fuel) Order 2024,uksi/2024/1187,2024-11-21T12:50:08.708244+01:00,"This Order implements Chapter 5 of Part 2 of the Energy Act 2004, and imposes an obligation on aviation fuel suppliers that supply aviation turbine fuel in the United Kingdom to produce evidence that a specified amount of sustainable aviation fuel has been supplied in the United Kingdom (the “SAF obligation”) (Part 2).",uksi:renewable,http://www.legislation.gov.uk/uksi/2024/1187/made/data.xml,success,200,corpus_raw\uksi_2024_1187.xml
uksi_2024_634,The Renewable Transport Fuel Obligations (Amendment) Order 2024,uksi/2024/634,2024-05-15T03:04:44.051172+01:00,This Order amends the Renewable Transport Fuel Obligations Order 2007 (S.I. 2007/3072) (“the RTFO Order”).,uksi:renewable,http://www.legislation.gov.uk/uksi/2024/634/made/data.xml,success,200,corpus_raw\uksi_2024_634.xml
uksi_2024_403,The Renewables Obligation (Amendment) (Energy Intensive Industries) Order 2024,uksi/2024/403,2024-03-22T04:06:47.983381+01:00,This Order amends the Renewables Obligation Order 2015 (S.I. 2015/1947) (the “2015 Order”).,uksi:renewable,http://www.legislation.gov.uk/uksi/2024/403/made/data.xml,success,200,corpus_raw\uksi_2024_403.xml
uksi_2024_184,The Non-Domestic Rating (Rates Retention and Renewable Energy Projects) (Amendment) Regulations 2024,uksi/2024/184,2024-02-22T13:13:32.097255+01:00,"These Regulations make amendments to the Non-Domestic Rating (Renewable Energy Projects) Regulations 2013 (S.I. 2013/108) (the “Principal Regulations”) consequential on the compilation of new non-domestic rating lists on 1st April 2023. The Principal Regulations operate on the basis that any increase in rateable value from 31st March 2013 can be attributed to a change in the hereditament or its use. When new lists are compiled, the rateable values of hereditaments are reassessed (a “revaluation”). Therefore, hereditaments may have seen changes in rateable value compared with 31st March 2013 without there necessarily having been a change to the hereditament. Regulations 4 to 9 of these Regulations amend the Principal Regulations so that, when comparing rateable values with those as of 31st March 2013, any changes attributable to a revaluation are not taken into account.",uksi:renewable,http://www.legislation.gov.uk/uksi/2024/184/made/data.xml,success,200,corpus_raw\uksi_2024_184.xml
uksi_2022_1217,The Renewable Heat Incentive Scheme (Amendment) (No. 2) Regulations 2022,uksi/2022/1217,2022-11-22T15:59:48.416333+01:00,"These Regulations, which apply in Great Britain, amend the Renewable Heat Incentive Scheme Regulations 2018 (S.I. 2018/611) (the “2018 Regulations”).",uksi:renewable,http://www.legislation.gov.uk/uksi/2022/1217/made/data.xml,success,200,corpus_raw\uksi_2022_1217.xml
uksi_2022_1096,The Renewable Heat Incentive Scheme (Amendment) Regulations 2022,uksi/2022/1096,2022-10-27T15:52:37.050619+01:00,"These Regulations amend the Renewable Heat Incentive Scheme Regulations 2018 (S.I. 2018/611) (“the 2018 Regulations”). The 2018 Regulations provide for a scheme under which owners of plants which generate heat from specified renewable sources and meet specified criteria, and producers of biomethane for injection, may receive prescribed tariffs for heat used for eligible purposes.",uksi:renewable,http://www.legislation.gov.uk/uksi/2022/1096/made/data.xml,success,200,corpus_raw\uksi_2022_1096.xml
uksi_2022_159,The Domestic Renewable Heat Incentive Scheme and Renewable Heat Incentive Scheme (Amendment) Regulations 2022,uksi/2022/159,2022-02-21T14:56:48.210283+01:00,"These Regulations amend the Domestic Renewable Heat Incentive Scheme Regulations 2014 (S.I. 2014/928) (“the 2014 Regulations”) and the Renewable Heat Incentive Scheme Regulations 2018 (S.I. 2018/611) (“the 2018 Regulations”). The 2014 Regulations and 2018 Regulations provide for schemes under which owners of plants which generate heat from specified renewable sources and meet specified criteria, and producers of biomethane for injection, may receive payments at prescribed tariffs for heat used for eligible purposes. The 2018 Regulations continue the Non-Domestic Renewable Heat Incentive scheme established by the Renewable Heat Incentive Scheme Regulations 2011 (S.I. 2011/2860). The 2018 Regulations were closed to new applications on 31stMarch 2021.",uksi:renewable,http://www.legislation.gov.uk/uksi/2022/159/made/data.xml,success,200,corpus_raw\uksi_2022_159.xml
uksi_2021_1420,The Renewable Transport Fuel Obligations (Amendment) Order 2021,uksi/2021/1420,2021-12-15T04:01:30.511521+01:00,"Part 2 of this Order contains various amendments to the Renewable Transport Fuel Obligations Order 2007 (S.I. 2007/3072, “the RTFO Order”). The key changes and provisions are summarised as follows.",uksi:renewable,http://www.legislation.gov.uk/uksi/2021/1420/made/data.xml,success,200,corpus_raw\uksi_2021_1420.xml
uksi_2021_415,The Renewables Obligation (Amendment) Order 2021,uksi/2021/415,2021-03-30T03:00:38.929487+01:00,This Order amends the Renewables Obligation Order 2015 (the “2015 Order”).,uksi:renewable,http://www.legislation.gov.uk/uksi/2021/415/made/data.xml,success,200,corpus_raw\uksi_2021_415.xml
uksi_2021_346,The Renewable Heat Incentive Scheme (Temporary Modification) Regulations 2021,uksi/2021/346,2021-06-03T00:00:00+01:00,"These Regulations modify, for the 12-month period beginning with the day on which they come into force, the Renewable Heat Incentive Scheme Regulations 2018 (S.I. 2018/611). The purpose of the modification is to update, for the period of 12 months beginning with the date on which these Regulations come into force, the definition of the Combined Heat and Power Quality Assurance Standard to refer to issue 8 of that Standard, which is available together with its accompanying guidance notes at https://www.gov.uk/government/publications/chpqa-standard or in hard copy upon request from the Department for Business, Energy and Industrial Strategy at 1 Victoria Street, London SW1H 0ET.",uksi:renewable,http://www.legislation.gov.uk/uksi/2021/346/made/data.xml,success,200,corpus_raw\uksi_2021_346.xml
uksi_2021_76,The Domestic Renewable Heat Incentive Scheme and Renewable Heat Incentive Scheme (Amendment) Regulations 2021,uksi/2021/76,2021-01-25T18:34:37.060772+01:00,"These Regulations amend the Domestic Renewable Heat Incentive Scheme Regulations 2014 (S.I. 2014/928) (“the 2014 Regulations”) and the Renewable Heat Incentive Scheme Regulations 2018 (S.I. 2018/611) (“the 2018 Regulations”). The 2014 Regulations and 2018 Regulations provide for schemes under which owners of plants which generate heat from specified renewable sources and meet specified criteria, and producers of biomethane for injection, may receive payments at prescribed tariffs for heat used for eligible purposes. The 2018 Regulations continue the Non-Domestic Renewable Heat Incentive scheme established by the Renewable Heat Incentive Scheme Regulations 2011 (S.I. 2011/2860).",uksi:renewable,http://www.legislation.gov.uk/uksi/2021/76/made/data.xml,success,200,corpus_raw\uksi_2021_76.xml
uksi_2020_1541,The Renewable Transport Fuel Obligations (Amendment) Order 2020,uksi/2020/1541,2020-12-17T04:00:50.540419+01:00,"This instrument amends the Renewable Transport Fuel Obligations Order 2007 (S.I. 2007/3072, “the RTFO Order”). It amends a step of the calculation used to determine the amount a supplier must pay to discharge any shortfall in their renewable transport fuel obligation in accordance with article 21 of the RTFO Order. The amendment increases the multiplier that will be applied to any shortfall in a supplier’s main renewable transport fuel obligation (as defined in article 4(6) of the RTFO Order) from £0.30 to £0.50 for obligation periods beginning on or after 1st January 2021. This instrument also makes a consequential amendment to article 23 (civil penalties) of the RTFO Order to ensure the amount of any civil penalty payable in accordance with that article is unchanged.",uksi:renewable,http://www.legislation.gov.uk/uksi/2020/1541/made/data.xml,success,200,corpus_raw\uksi_2020_1541.xml
uksi_2020_849,The Guarantees of Origin of Electricity Produced from High-efficiency Cogeneration and Renewables Obligation (Amendment) (EU Exit) Regulations 2020,uksi/2020/849,2020-08-11T12:27:49.295234+01:00,These Regulations are made in exercise of the powers conferred by section 8(1) of the European Union (Withdrawal) Act 2018 (c. 16) in order to address failures of retained EU law to operate effectively and other deficiencies (in particular under section 8(2)(g) arising from the withdrawal of the UK from the European Union).,uksi:renewable,http://www.legislation.gov.uk/uksi/2020/849/made/data.xml,success,200,corpus_raw\uksi_2020_849.xml
uksi_2020_650,The Domestic Renewable Heat Incentive Scheme and Renewable Heat Incentive Scheme (Amendment) Regulations 2020,uksi/2020/650,2020-06-29T14:04:42.188291+01:00,"These Regulations amend the Domestic Renewable Heat Incentive Scheme Regulations 2014 (S.I.2014/928) (“the 2014 Regulations”) and the Renewable Heat Incentive Scheme Regulations2018 (S.I. 2018/611) (“the 2018 Regulations”). The 2014 Regulations and 2018Regulations create schemes under which owners of plants which generate heat from specified renewable sources and meet specified criteria, and producers of biomethane for injection, may receive payments at prescribed tariffs for heat used for eligible purposes.",uksi:renewable,http://www.legislation.gov.uk/uksi/2020/650/made/data.xml,success,200,corpus_raw\uksi_2020_650.xml
uksi_2019_1052,The Renewable Heat Incentive Scheme and Domestic Renewable Heat Incentive Scheme (Amendment) Regulations 2019,uksi/2019/1052,2019-06-26T14:20:03.081306+01:00,"This instrument amends the Domestic Renewable Heat Incentive Scheme Regulations 2014 (“the 2014 Regulations”) and the Renewable Heat Incentive Scheme Regulations 2018 (“the 2018 Regulations”). The 2014 Regulations established the domestic renewable heat incentive scheme, under which owners of plants which generate heat from specified renewable sources in domestic properties may receive payments at prescribed rates (“tariffs”). The 2018 Regulations revoked and replaced the Renewable Heat Incentive Scheme Regulations 2011, which established the non-domestic renewable heat incentive scheme, under which owners of non-domestic plants which generate heat from specified renewable sources, and producers of biomethane for injection, receive payments for heat used for eligible purposes.",uksi:renewable,http://www.legislation.gov.uk/uksi/2019/1052/made/data.xml,success,200,corpus_raw\uksi_2019_1052.xml
uksi_2019_35,The Renewables Obligation (Amendment) (EU Exit) Regulations 2019,uksi/2019/35,2019-01-16T11:08:01.622566+01:00,"These Regulations are made in exercise of the powers in section 8(1) of the European Union (Withdrawal) Act 2018 (c. 16). They amend the Renewables Obligation Order 2015 (S.I. 2015/1947) (the  “ROO”), the Renewables Obligation (Scotland) Order 2009 (S.S.I. 2009/140) (the  “ROSO”) and the Renewables Obligation Order (Northern Ireland) 2009 (S.R. 2009/154) (the  “ROONI”) to address failures of the Orders to operate effectively and other deficiencies (in particular under section 8(2)(a) and (g) of the European Union (Withdrawal) Act 2018) in consequence of the United Kingdom's withdrawal from the European Union.",uksi:renewable,http://www.legislation.gov.uk/uksi/2019/35/2020-12-31/data.xml,success,200,corpus_raw\uksi_2019_35.xml
uksi_2018_1093,The Electricity (Guarantees of Origin of Electricity Produced from Renewable Energy Sources) (Amendment) (EU Exit) Regulations 2018,uksi/2018/1093,2018-10-17T17:05:34.311349+01:00,"These Regulations are made in exercise of the powers conferred by section 8(1) of the European Union (Withdrawal) Act 2018 (c. 16). They amend the Electricity (Guarantees of Origin of Electricity Produced from Renewable Energy Sources) Regulations 2003 (S.I. 2003/2562) and the Electricity (Guarantees of Origin of Electricity Produced from Renewable Energy Sources) Regulations (Northern Ireland) 2003 (S.R. 2003 No. 470) (together, the  “GOO Regulations”) to address failures of the GOO Regulations to operate effectively and other deficiencies (in particular under section 8(2)(a), (b) and (c) of the European Union (Withdrawal) Act 2018) arising from the United Kingdom's withdrawal from the European Union.",uksi:renewable,http://www.legislation.gov.uk/uksi/2018/1093/made/data.xml,success,200,corpus_raw\uksi_2018_1093.xml
uksi_2018_896,The Renewables Obligation (Amendment) Order 2018,uksi/2018/896,2018-07-26T03:01:13.383691+01:00,This Order amends the Renewables Obligation Order 2015 (the “2015 Order”) to provide for an annual ROC cap and makes other minor amendments.,uksi:renewable,http://www.legislation.gov.uk/uksi/2018/896/made/data.xml,success,200,corpus_raw\uksi_2018_896.xml
uksi_2018_635,The Renewable Heat Incentive Scheme and Domestic Renewable Heat Incentive Scheme (Amendment) Regulations 2018,uksi/2018/635,2018-05-29T12:09:35.044882+01:00,"The Domestic Renewable Heat Incentive Scheme Regulations 2014 (the  “2014 Regulations”) established the domestic renewable heat incentive scheme, under which owners of certain plant which generate heat, from specified renewable sources for domestic properties, may receive payments at prescribed rates (“tariffs”). The Renewable Heat Incentive Scheme Regulations 2018 (the  “2018 Regulations”) revoke and replace the Renewable Heat Incentive Scheme Regulations 2011 which set out the non-domestic renewable heat incentive scheme, under which owners of plants which generate heat from specified renewable sources, and biomethane producers who produce biomethane for injection, receive payments for heat used for eligible purposes. Both sets of Regulations confer functions on the Gas and Electricity Markets Authority (“the Authority”) in connection with the administration of their respective schemes.",uksi:renewable,http://www.legislation.gov.uk/uksi/2018/635/made/data.xml,success,200,corpus_raw\uksi_2018_635.xml
uksi_2018_611,The Renewable Heat Incentive Scheme Regulations 2018,uksi/2018/611,2018-05-24T12:41:05.143454+01:00,"These Regulations, which apply to Great Britain, revoke and replace the Renewable Heat Incentive Scheme Regulations 2011 (the  “2011 Regulations”), which established a renewable heat incentive scheme (“the Scheme”). These Regulations re-enact the 2011 Regulations with amendments. The premise of the Scheme remains the same: owners of plants which generate heat from specified renewable sources and meet specified criteria may receive payments at prescribed tariffs for the heat used for eligible purposes. Payments may also be made to biomethane producers who produce biomethane for injection. The Regulations confer functions on the Gas and Electricity Markets Authority (“the Authority”) in connection with the administration of the Scheme.",uksi:renewable,http://www.legislation.gov.uk/uksi/2018/611/2025-11-01/data.xml,success,200,corpus_raw\uksi_2018_611.xml
uksi_2018_610,The Domestic Renewable Heat Incentive Scheme (Amendment) Regulations 2018,uksi/2018/610,2018-05-22T14:06:07.648245+01:00,"These Regulations amend the Domestic Renewable Heat Incentive Scheme Regulations 2014 (“the 2014 Regulations”). The 2014 Regulations established a renewable heat incentive scheme (“the scheme”) under which owners of biomass plants, heat pumps and solar thermal plants which generate heat for domestic properties (“participants”) may receive payments at prescribed rates (“RHI payments”) when the plant generates heat for that property.",uksi:renewable,http://www.legislation.gov.uk/uksi/2018/610/made/data.xml,success,200,corpus_raw\uksi_2018_610.xml
uksi_2017_1289,The Renewables Obligation (Amendment) (Energy Intensive Industries) Order 2017,uksi/2017/1289,2017-12-19T04:10:37.504666+01:00,"This Order amends the Renewables Obligation Order 2015 (the “2015 Order”). The 2015 Order imposes an obligation (the “renewables obligation”), on all electricity suppliers licensed under the Electricity Act 1989 which supply electricity in England and Wales, to produce a certain number of renewables obligation certificates in respect of the electricity they supply to customers in England and Wales during a specified period known as an “obligation period”. Each obligation period runs from 1st April to 31st March. The renewables obligation is administered by the Gas and Electricity Markets Authority (the “Authority”) which issues renewables obligation certificates to renewable electricity generators based on their renewable output. These certificates are sold to electricity suppliers with or without the associated renewable electricity.",uksi:renewable,http://www.legislation.gov.uk/uksi/2017/1289/made/data.xml,success,200,corpus_raw\uksi_2017_1289.xml
uksi_2017_1234,The Renewables Obligation (Amendment) Regulations 2017,uksi/2017/1234,2017-12-11T13:33:34.464646+01:00,These Regulations amend the following Orders (the “Renewables Obligation Orders”)—,uksi:renewable,http://www.legislation.gov.uk/uksi/2017/1234/made/data.xml,success,200,corpus_raw\uksi_2017_1234.xml
uksi_2017_1132,The Non-Domestic Rating (Renewable Energy Projects) (Amendment) Regulations 2017,uksi/2017/1132,2017-11-22T12:20:29.340313+01:00,"The Local Government Finance Act 1988 provides for non-domestic hereditaments to be revalued every 5 years. On a revaluation new non-domestic rating lists are compiled showing the updated rateable values of all hereditaments. The last compilation date was 1st April 2017. The Non-Domestic Rating (Renewable Energy Projects) Regulations 2013 (“the 2013 Regulations”) operate on the basis that any increase in rateable value from 31st March 2013 can be attributed to a change in the hereditament or its use. The effect of the revaluation is that, from 1st April 2017, hereditaments may have seen changes in rateable value compared with 31st March 2013 without there necessarily having been a change to the hereditament.",uksi:renewable,http://www.legislation.gov.uk/uksi/2017/1132/made/data.xml,success,200,corpus_raw\uksi_2017_1132.xml
uksi_2017_857,The Renewable Heat Incentive Scheme and Domestic Renewable Heat Incentive Scheme (Amendment) (No. 2) Regulations 2017,uksi/2017/857,2017-08-31T03:04:16.012129+01:00,"These Regulations apply to Great Britain and amend the Renewable Heat Incentive Scheme Regulations 2011 (the “2011 Regulations”) and the Domestic Renewable Heat Incentive Scheme Regulations 2014 (the “2014 Regulations”). They make a number of changes to the 2011 Regulations including: aligning biomass tariffs; amendments to biomass tariff tiering; and changes to the total expenditure, technology-specific expenditure and related figures for assessment dates from 31st October 2017. They make a number of changes to the 2014 Regulations including: limits on the maximum amount of heat that is eligible for support; increasing the tariffs for all technologies except solar thermal; changes to the technology-specific expenditure and related figures for assessment dates from 31st October 2017.",uksi:renewable,http://www.legislation.gov.uk/uksi/2017/857/2018-05-22/data.xml,success,200,corpus_raw\uksi_2017_857.xml
uksi_2017_727,The Renewable Heat Incentive Scheme and Domestic Renewable Heat Incentive Scheme (Amendment) Regulations 2017,uksi/2017/727,2017-07-10T15:00:34.93+01:00,"These Regulations, which apply to Great Britain, amend the Renewable Heat Incentive Scheme Regulations 2011 (the “2011 Regulations”) and the Domestic Renewable Heat Incentive Scheme Regulations 2014 (the “2014 Regulations”).",uksi:renewable,http://www.legislation.gov.uk/uksi/2017/727/2018-05-22/data.xml,success,200,corpus_raw\uksi_2017_727.xml
uksi_2016_1197,The Renewable Heat Incentive Scheme (Amendment) (No. 2) Regulations 2016 (revoked),uksi/2016/1197,2016-12-12T04:05:27.641+01:00,These Regulations amend the Renewable Heat Incentive Scheme Regulations 2011 which apply in Great Britain. Those Regulations create a scheme under which support payments are made to producers of biomethane for injection and to owners of plants which generate heat for eligible purposes from specified renewable sources.,uksi:renewable,http://www.legislation.gov.uk/uksi/2016/1197/2018-05-22/data.xml,success,200,corpus_raw\uksi_2016_1197.xml
uksi_2016_718,The Renewable Heat Incentive Scheme (Amendment) Regulations 2016 (revoked),uksi/2016/718,2016-07-11T12:09:55.613+01:00,These Regulations amend the Renewable Heat Incentive Scheme Regulations 2011 (“the 2011 Regulations”) which apply in Great Britain. The 2011 Regulations create a scheme under which support payments are made to producers of biomethane for injection and to owners of plants which generate heat for eligible purposes from specified renewable sources.,uksi:renewable,http://www.legislation.gov.uk/uksi/2016/718/2018-05-22/data.xml,success,200,corpus_raw\uksi_2016_718.xml
uksi_2016_457,The Renewables Obligation Closure Etc. (Amendment) Order 2016,uksi/2016/457,2016-04-01T03:05:07.713+01:00,This Order amends the Renewables Obligation Closure Order 2014 (“the Closure Order”) and the Renewables Obligation Order 2015.,uksi:renewable,http://www.legislation.gov.uk/uksi/2016/457/made/data.xml,success,200,corpus_raw\uksi_2016_457.xml
uksi_2016_257,The Renewable Heat Incentive Scheme and Domestic Renewable Heat Incentive Scheme (Amendment) Regulations 2016,uksi/2016/257,2016-03-04T04:06:18.469+01:00,"These Regulations apply to Great Britain and amend the Renewable Heat Incentive Scheme Regulations 2011 (the “2011 Regulations”) and the Domestic Renewable Heat Incentive Scheme Regulations 2014 (the “2014 Regulations”). The 2011 Regulations and 2014 Regulations create schemes under which owners of plants which generate heat from specified renewable sources and meet specified criteria, and producers of biomethane for injection, may receive payments at prescribed tariffs for heat used for eligible purposes.",uksi:renewable,http://www.legislation.gov.uk/uksi/2016/257/2018-05-22/data.xml,success,200,corpus_raw\uksi_2016_257.xml
uksi_2015_1947,The Renewables Obligation Order 2015,uksi/2015/1947,2015-12-01T01:17:35.056+01:00,"This Order consolidates and re-enacts the Renewables Obligation Order 2009 (S.I. 2009/785) (the “2009 Order”) as amended and makes new provision. It imposes an obligation (“the renewables obligation”), on all electricity suppliers licensed under the Electricity Act 1989 (“the Act”) which supply electricity in England and Wales, to produce a certain number of renewables obligation certificates in respect of each megawatt hour of electricity that each supplies to customers in England and Wales during a specified period known as an “obligation period” (article 7). It also “bands” the different technologies that are used to generate electricity from renewable sources, meaning that the number of certificates that will be issued in respect of that electricity depends on the way in which that electricity has been generated. The renewables obligation is administered by the Gas and Electricity Markets Authority (“the Authority”) who issues renewable obligation certificates to renewable electricity generators based on their renewable output. These certificates are sold to electricity suppliers with or without the associated renewable electricity.",uksi:renewable,http://www.legislation.gov.uk/uksi/2015/1947/2026-03-27/data.xml,success,200,corpus_raw\uksi_2015_1947.xml
uksi_2015_1459,The Renewable Heat Incentive Scheme and Domestic Renewable Heat Incentive Scheme (Amendment) (No. 2) Regulations 2015,uksi/2015/1459,2015-07-06T11:24:38.636+01:00,"These Regulations apply to Great Britain and amend the Renewable Heat Incentive Scheme Regulations 2011 (the “2011 Regulations”) and the Domestic Renewable Heat Incentive Scheme Regulations 2014 (the “2014 Regulations”). The 2011 Regulations and 2014 Regulations create schemes under which owners of plants which generate heat from specified renewable sources and meet specified criteria, and producers of biomethane for injection, may receive payments at prescribed tariffs for heat used for eligible purposes.",uksi:renewable,http://www.legislation.gov.uk/uksi/2015/1459/2018-05-22/data.xml,success,200,corpus_raw\uksi_2015_1459.xml
uksi_2015_920,The Renewables Obligation Closure (Amendment) Order 2015,uksi/2015/920,2015-03-30T09:37:17.28+01:00,This Order amends the Renewables Obligation Closure Order 2014 (“the Closure Order”).,uksi:renewable,http://www.legislation.gov.uk/uksi/2015/920/made/data.xml,success,200,corpus_raw\uksi_2015_920.xml
uksi_2015_534,The Renewable Transport Fuel Obligations (Amendment) Order 2015,uksi/2015/534,2015-03-09T01:16:38.181+01:00,This Order amends the Renewable Transport Fuel Obligations Order 2007 (S.I. 2007/3072) (“the 2007 Order”).,uksi:renewable,http://www.legislation.gov.uk/uksi/2015/534/made/data.xml,success,200,corpus_raw\uksi_2015_534.xml
